iter	Passed	Remaining
4982	351714	354114
4983	351764	354022
4984	351815	353932
4985	351866	353842
4986	351963	353798
4987	352128	353822
4988	352281	353835
4989	352344	353756
4990	352414	353685
4991	352487	353617
4992	352569	353558
4993	352642	353489
4994	352722	353428
4995	352781	353346
4996	352857	353281
4997	352943	353225
4998	353018	353159
4999	353082	353082
5000	353133	352991
5001	353198	352915
5002	353386	352962
5003	353591	353025
5004	353802	353095
5005	353891	353043
5006	353962	352972
5007	354028	352897
5008	354076	352804
5009	354138	352724
5010	354184	352629
5011	354247	352551
5012	354309	352471
5013	354375	352396
5014	354432	352312
5015	354493	352231
5016	354551	352148
5017	354609	352065
5018	354664	351978
5019	354721	351895
5020	354913	351945
5021	355050	351939
5022	355114	351862
5023	355197	351803
5024	355269	351734
5025	355340	351663
5026	355389	351571
5027	355456	351497
5028	355506	351406
5029	355566	351325
5030	355620	351238
5031	355675	351152
5032	355724	351059
5033	355794	350988
5034	355856	350908
5035	355913	350825
5036	355972	350742
5037	356216	350843
5038	356358	350842
5039	356454	350796
5040	356514	350714
5041	356583	350643
5042	356650	350568
5043	356738	350514
5044	356813	350447
5045	356908	350400
5046	357010	350361
5047	357158	350366
5048	357227	350293
5049	357303	350227
5050	357454	350235
5051	357635	350273
5052	357707	350203
5053	357797	350151
5054	357859	350072
5055	357928	349999
5056	358036	349965
5057	358162	349948
5058	358273	349916
5059	358398	349898
5060	358509	349866
5061	358605	349821
5062	358880	349949
5063	359059	349983
5064	359251	350030
5065	359353	349989
5066	359455	349949
5067	359532	349883
5068	359626	349836
5069	359734	349800
5070	359829	349753
5071	359909	349690
5072	360004	349643
5073	360076	349573
5074	360153	349508
5075	360263	349475
5076	360456	349523
5077	360717	349635
5078	360843	349617
5079	360930	349562
5080	361017	349507
5081	361152	349497
5082	361273	349474
5083	361396	349453
5084	361542	349455
5085	361653	349423
5086	361739	349366
5087	362030	349507
5088	362235	349565
5089	362453	349635
5090	362555	349593
5091	362666	349561
5092	362784	349535
5093	362907	349514
5094	362994	349458
5095	363081	349401
5096	363165	349343
5097	363244	349279
5098	363316	349208
5099	363483	349228
5100	363658	349257
5101	363962	349409
5102	364105	349406
5103	364200	349358
5104	364292	349306
5105	364375	349247
5106	364467	349195
5107	364582	349165
5108	364644	349085
5109	364717	349014
5110	364779	348935
5111	364860	348872
5112	364928	348798
5113	365062	348786
5114	365308	348881
5115	365511	348936
5116	365594	348875
5117	365732	348868
5118	365834	348825
5119	365947	348793
5120	366017	348721
5121	366100	348660
5122	366186	348602
5123	366262	348535
5124	366342	348472
5125	366401	348388
5126	366482	348325
5127	366599	348298
5128	366781	348331
5129	366909	348314
5130	367002	348262
5131	367142	348255
5132	367232	348202
5133	367316	348142
5134	367418	348099
5135	367525	348061
5136	367615	348007
5137	367683	347932
5138	367778	347883
5139	367854	347816
5140	368104	347912
5141	368333	347990
5142	368573	348077
5143	368741	348096
5144	368864	348073
5145	368948	348013
5146	369100	348016
5147	369187	347959
5148	369276	347904
5149	369353	347837
5150	369463	347802
5151	369655	347843
5152	369871	347907
5153	370128	348010
5154	370284	348017
5155	370356	347945
5156	370445	347889
5157	370507	347808
5158	370585	347742
5159	370652	347666
5160	370738	347607
5161	370817	347542
5162	370894	347475
5163	370953	347391
5164	371087	347378
5165	371392	347524
5166	371600	347579
5167	371773	347602
5168	371851	347536
5169	371951	347490
5170	372037	347431
5171	372120	347370
5172	372221	347325
5173	372305	347264
5174	372375	347190
5175	372452	347123
5176	372513	347041
5177	372593	346976
5178	372660	346899
5179	372732	346828
5180	372926	346869
5181	373126	346916
5182	373211	346857
5183	373289	346790
5184	373365	346722
5185	373457	346668
5186	373561	346626
5187	373685	346602
5188	373808	346577
5189	373935	346557
5190	374023	346499
5191	374113	346444
5192	374408	346578
5193	374624	346639
5194	374994	346842
5195	375168	346864
5196	375393	346933
5197	375547	346936
5198	375655	346898
5199	375755	346851
5200	375853	346803
5201	375994	346793
5202	376239	346880
5203	376434	346921
5204	376649	346980
5205	376796	346976
5206	376910	346942
5207	377011	346896
5208	377142	346878
5209	377276	346862
5210	377344	346786
5211	377418	346715
5212	377484	346636
5213	377554	346562
5214	377822	346669
5215	378014	346706
5216	378163	346704
5217	378296	346687
5218	378384	346629
5219	378492	346589
5220	378578	346528
5221	378653	346458
5222	378719	346379
5223	378798	346313
5224	378856	346228
5225	378936	346161
5226	379013	346093
5227	379107	346040
5228	379368	346140
5229	379663	346270
5230	379776	346234
5231	379959	346262
5232	380108	346259
5233	380231	346232
5234	380326	346180
5235	380463	346166
5236	380539	346097
5237	380616	346028
5238	380676	345944
5239	380980	346081
5240	381077	346030
5241	381155	345962
5242	381212	345875
5243	381275	345794
5244	381324	345700
5245	381403	345633
5246	381470	345555
5247	381549	345488
5248	381625	345418
5249	381715	345361
5250	381789	345290
5251	381866	345220
5252	381920	345131
5253	381992	345058
5254	382144	345056
5255	382339	345095
5256	382422	345030
5257	382538	344997
5258	382607	344921
5259	382685	344853
5260	382750	344774
5261	382812	344691
5262	382864	344600
5263	382924	344515
5264	383022	344465
5265	383101	344398
5266	383158	344311
5267	383212	344222
5268	383261	344127
5269	383356	344075
5270	383596	344152
5271	383748	344150
5272	383815	344072
5273	383891	344003
5274	383954	343920
5275	384024	343846
5276	384086	343763
5277	384166	343697
5278	384223	343610
5279	384273	343517
5280	384323	343423
5281	384387	343343
5282	384462	343273
5283	384529	343194
5284	384622	343140
5285	384726	343094
5286	384996	343198
5287	385087	343141
5288	385144	343055
5289	385209	342974
5290	385262	342883
5291	385331	342808
5292	385389	342721
5293	385454	342642
5294	385515	342559
5295	385596	342493
5296	385655	342408
5297	385735	342341
5298	385832	342290
5299	385906	342218
5300	385964	342133
5301	386145	342156
5302	386330	342182
5303	386392	342100
5304	386447	342011
5305	386512	341931
5306	386568	341844
5307	386629	341760
5308	386698	341684
5309	386758	341599
5310	386814	341512
5311	386898	341449
5312	386969	341375
5313	387049	341308
5314	387128	341241
5315	387208	341175
5316	387285	341105
5317	387402	341071
5318	387569	341081
5319	387663	341027
5320	387716	340937
5321	387780	340856
5322	387833	340766
5323	387880	340670
5324	387930	340577
5325	387991	340494
5326	388069	340426
5327	388181	340387
5328	388236	340298
5329	388294	340212
5330	388340	340116
5331	388396	340029
5332	388447	339937
5333	388507	339852
5334	388555	339758
5335	388614	339673
5336	388789	339690
5337	389061	339791
5338	389130	339715
5339	389202	339641
5340	389252	339548
5341	389304	339457
5342	389361	339370
5343	389446	339307
5344	389530	339245
5345	389655	339217
5346	389728	339144
5347	389817	339085
5348	389873	338997
5349	389940	338920
5350	390002	338838
5351	390070	338761
5352	390269	338797
5353	390416	338788
5354	390477	338705
5355	390550	338633
5356	390628	338563
5357	390707	338496
5358	390769	338413
5359	390822	338324
5360	390874	338233
5361	390932	338147
5362	391001	338070
5363	391062	337987
5364	391131	337911
5365	391200	337834
5366	391280	337768
5367	391381	337719
5368	391597	337770
5369	391858	337859
5370	391998	337843
5371	392108	337803
5372	392199	337745
5373	392285	337683
5374	392396	337643
5375	392493	337591
5376	392591	337539
5377	392687	337486
5378	392759	337412
5379	392843	337348
5380	392923	337281
5381	393050	337255
5382	393241	337283
5383	393320	337215
5384	393390	337139
5385	393461	337064
5386	393517	336976
5387	393586	336900
5388	393665	336832
5389	393743	336763
5390	393811	336686
5391	393871	336602
5392	393928	336515
5393	393990	336433
5394	394038	336338
5395	394095	336251
5396	394189	336196
5397	394451	336284
5398	394606	336281
5399	394679	336208
5400	394748	336132
5401	394831	336067
5402	394882	335975
5403	394950	335897
5404	394999	335804
5405	395058	335719
5406	395116	335633
5407	395180	335552
5408	395242	335470
5409	395306	335389
5410	395364	335303
5411	395441	335234
5412	395490	335140
5413	395560	335064
5414	395762	335101
5415	395956	335129
5416	396032	335059
5417	396112	334992
5418	396190	334923
5419	396257	334844
5420	396342	334782
5421	396397	334693
5422	396491	334637
5423	396566	334566
5424	396643	334496
5425	396704	334413
5426	396787	334348
5427	396859	334274
5428	396930	334199
5429	397274	334354
5430	397401	334326
5431	397473	334252
5432	397529	334164
5433	397596	334086
5434	397643	333991
5435	397707	333910
5436	397766	333825
5437	397828	333743
5438	397881	333652
5439	397953	333578
5440	398021	333501
5441	398103	333435
5442	398173	333359
5443	398260	333298
5444	398337	333228
5445	398525	333250
5446	398714	333274
5447	398792	333205
5448	398870	333136
5449	398944	333063
5450	399009	332983
5451	399085	332913
5452	399141	332825
5453	399204	332743
5454	399257	332653
5455	399313	332566
5456	399371	332480
5457	399437	332401
5458	399479	332302
5459	399542	332220
5460	399598	332132
5461	399689	332074
5462	399960	332166
5463	400128	332171
5464	400189	332087
5465	400252	332005
5466	400310	331920
5467	400368	331834
5468	400419	331742
5469	400476	331656
5470	400525	331563
5471	400588	331481
5472	400636	331387
5473	400693	331300
5474	400749	331212
5475	400813	331132
5476	400862	331039
5477	400934	330965
5478	400983	330871
5479	401033	330779
5480	401072	330678
5481	401271	330708
5482	401402	330683
5483	401462	330599
5484	401528	330519
5485	401588	330435
5486	401685	330381
5487	401769	330317
5488	401826	330231
5489	401896	330155
5490	401946	330063
5491	402007	329980
5492	402065	329893
5493	402146	329827
5494	402201	329739
5495	402254	329649
5496	402305	329558
5497	402372	329479
5498	402664	329585
5499	402864	329616
5500	402950	329553
5501	403021	329478
5502	403101	329410
5503	403167	329331
5504	403236	329255
5505	403297	329171
5506	403355	329085
5507	403466	329043
5508	403574	328998
5509	403647	328925
5510	403729	328858
5511	403801	328784
5512	403957	328779
5513	404122	328780
5514	404327	328814
5515	404398	328738
5516	404474	328667
5517	404533	328582
5518	404598	328502
5519	404648	328410
5520	404698	328318
5521	404746	328224
5522	404814	328146
5523	404864	328054
5524	404925	327971
5525	404977	327881
5526	405049	327806
5527	405100	327715
5528	405161	327632
5529	405211	327540
5530	405262	327448
5531	405415	327439
5532	405594	327451
5533	405660	327372
5534	405730	327296
5535	405785	327208
5536	405890	327160
5537	405967	327090
5538	406031	327009
5539	406091	326925
5540	406160	326849
5541	406210	326757
5542	406266	326669
5543	406326	326586
5544	406377	326494
5545	406450	326421
5546	406493	326323
5547	406558	326243
5548	406601	326145
5549	406946	326290
5550	407024	326220
5551	407108	326156
5552	407174	326076
5553	407262	326015
5554	407332	325939
5555	407403	325864
5556	407464	325780
5557	407554	325721
5558	407625	325645
5559	407707	325579
5560	407765	325494
5561	407823	325408
5562	407875	325318
5563	407929	325229
5564	408094	325229
5565	408264	325232
5566	408321	325146
5567	408393	325072
5568	408448	324984
5569	408505	324897
5570	408555	324805
5571	408614	324720
5572	408667	324631
5573	408726	324546
5574	408774	324453
5575	408835	324370
5576	408884	324277
5577	408945	324194
5578	409018	324121
5579	409097	324052
5580	409160	323970
5581	409238	323901
5582	409545	324012
5583	409775	324062
5584	409845	323987
5585	409930	323922
5586	409971	323824
5587	410024	323734
5588	410070	323639
5589	410143	323565
5590	410200	323479
5591	410268	323401
5592	410314	323307
5593	410372	323221
5594	410420	323127
5595	410475	323040
5596	410526	322949
5597	410590	322868
5598	410643	322779
5599	410709	322700
5600	410755	322605
5601	410940	322619
5602	411087	322604
5603	411173	322540
5604	411238	322460
5605	411314	322389
5606	411380	322310
5607	411455	322238
5608	411513	322152
5609	411570	322066
5610	411633	321985
5611	411702	321908
5612	411751	321816
5613	411838	321753
5614	411883	321657
5615	411939	321571
5616	411992	321482
5617	412046	321393
5618	412175	321363
5619	412421	321424
5620	412569	321409
5621	412649	321340
5622	412719	321264
5623	412795	321193
5624	412849	321104
5625	412922	321031
5626	413013	320971
5627	413085	320897
5628	413140	320809
5629	413195	320721
5630	413261	320642
5631	413333	320568
5632	413476	320548
5633	413640	320545
5634	413834	320565
5635	414074	320621
5636	414175	320568
5637	414254	320499
5638	414312	320414
5639	414384	320339
5640	414450	320260
5641	414536	320196
5642	414597	320113
5643	414668	320038
5644	414732	319957
5645	414804	319883
5646	414876	319808
5647	414946	319732
5648	415032	319668
5649	415317	319757
5650	415445	319725
5651	415517	319651
5652	415582	319571
5653	415651	319494
5654	415720	319417
5655	415786	319338
5656	415851	319257
5657	415922	319182
5658	415980	319097
5659	416049	319020
5660	416105	318933
5661	416166	318850
5662	416212	318755
5663	416279	318676
5664	416340	318594
5665	416429	318532
5666	416614	318544
5667	416765	318529
5668	416852	318466
5669	417011	318458
5670	417105	318400
5671	417217	318356
5672	417324	318308
5673	417394	318231
5674	417445	318141
5675	417512	318063
5676	417569	317976
5677	417679	317931
5678	417896	317965
5679	418098	317990
5680	418170	317915
5681	418267	317859
5682	418340	317785
5683	418409	317708
5684	418471	317625
5685	418552	317558
5686	418619	317479
5687	418689	317403
5688	418744	317315
5689	418814	317239
5690	418886	317164
5691	418953	317085
5692	419023	317009
5693	419203	317016
5694	419440	317065
5695	419532	317006
5696	419592	316922
5697	419652	316838
5698	419709	316752
5699	419778	316674
5700	419835	316588
5701	419911	316517
5702	419993	316449
5703	420081	316386
5704	420159	316316
5705	420249	316254
5706	420326	316183
5707	420413	316120
5708	420581	316117
5709	420768	316129
5710	420842	316055
5711	420920	315985
5712	420971	315894
5713	421032	315811
5714	421073	315713
5715	421136	315631
5716	421194	315546
5717	421288	315487
5718	421347	315402
5719	421420	315328
5720	421475	315240
5721	421539	315159
5722	421615	315087
5723	421715	315033
5724	421825	314987
5725	422087	315054
5726	422203	315012
5727	422297	314953
5728	422351	314865
5729	422424	314791
5730	422491	314712
5731	422582	314651
5732	422636	314563
5733	422704	314484
5734	422750	314391
5735	422804	314302
5736	422856	314212
5737	422906	314121
5738	422954	314028
5739	423018	313947
5740	423137	313907
5741	423387	313964
5742	423563	313966
5743	423819	314027
5744	423958	314002
5745	424048	313940
5746	424127	313870
5747	424245	313829
5748	424333	313766
5749	424417	313700
5750	424522	313648
5751	424620	313593
5752	424729	313545
5753	424808	313475
5754	425045	313521
5755	425303	313583
5756	425408	313532
5757	425498	313470
5758	425589	313409
5759	425682	313349
5760	425797	313306
5761	425888	313244
5762	425983	313186
5763	426077	313127
5764	426168	313065
5765	426233	312985
5766	426306	312910
5767	426505	312928
5768	426701	312943
5769	426807	312893
5770	426897	312831
5771	427021	312793
5772	427115	312734
5773	427175	312650
5774	427262	312585
5775	427329	312506
5776	427421	312445
5777	427501	312376
5778	427587	312311
5779	427655	312232
5780	427888	312275
5781	428115	312312
5782	428299	312318
5783	428466	312312
5784	428562	312254
5785	428631	312176
5786	428724	312116
5787	428808	312049
5788	428890	311981
5789	428967	311909
5790	429043	311836
5791	429096	311746
5792	429175	311676
5793	429225	311584
5794	429290	311504
5795	429347	311417
5796	429530	311422
5797	429699	311417
5798	429832	311386
5799	429906	311311
5800	429966	311227
5801	430035	311149
5802	430094	311064
5803	430163	310986
5804	430217	310897
5805	430277	310813
5806	430330	310724
5807	430386	310636
5808	430434	310544
5809	430486	310453
5810	430538	310364
5811	430594	310277
5812	430640	310182
5813	430695	310095
5814	430748	310005
5815	430913	309997
5816	431086	309993
5817	431246	309981
5818	431330	309914
5819	431413	309846
5820	431474	309763
5821	431553	309692
5822	431628	309619
5823	431714	309553
5824	431764	309462
5825	431825	309378
5826	431883	309292
5827	431940	309206
5828	431994	309118
5829	432054	309033
5830	432100	308939
5831	432156	308852
5832	432248	308791
5833	432415	308783
5834	432608	308794
5835	432680	308718
5836	432748	308639
5837	432839	308577
5838	432916	308506
5839	433006	308443
5840	433070	308361
5841	433162	308300
5842	433240	308228
5843	433324	308161
5844	433382	308076
5845	433437	307988
5846	433496	307903
5847	433549	307814
5848	433667	307771
5849	433847	307772
5850	434036	307779
5851	434117	307709
5852	434189	307634
5853	434270	307564
5854	434332	307481
5855	434393	307398
5856	434447	307310
5857	434506	307225
5858	434559	307135
5859	434617	307050
5860	434672	306962
5861	434724	306873
5862	434791	306793
5863	434864	306718
5864	434925	306635
5865	435123	306648
5866	435427	306736
5867	435611	306739
5868	435744	306706
5869	435862	306662
5870	435961	306606
5871	436061	306550
5872	436155	306489
5873	436239	306422
5874	436296	306335
5875	436378	306267
5876	436452	306192
5877	436508	306105
5878	436725	306131
5879	436973	306178
5880	437065	306116
5881	437162	306058
5882	437239	305985
5883	437328	305921
5884	437408	305851
5885	437487	305780
5886	437547	305696
5887	437617	305618
5888	437683	305538
5889	437755	305462
5890	437820	305382
5891	437895	305308
5892	437966	305231
5893	438201	305268
5894	438369	305260
5895	438498	305223
5896	438565	305144
5897	438634	305065
5898	438693	304981
5899	438762	304902
5900	438819	304816
5901	438890	304739
5902	438956	304659
5903	439007	304568
5904	439056	304476
5905	439109	304387
5906	439158	304296
5907	439214	304208
5908	439279	304128
5909	439377	304070
5910	439433	303982
5911	439713	304050
5912	439784	303974
5913	439881	303915
5914	439935	303826
5915	439994	303741
5916	440045	303651
5917	440126	303581
5918	440195	303503
5919	440271	303430
5920	440330	303345
5921	440410	303275
5922	440475	303193
5923	440550	303120
5924	440608	303034
5925	440672	302953
5926	440843	302944
5927	441077	302980
5928	441152	302906
5929	441229	302834
5930	441303	302759
5931	441388	302692
5932	441451	302609
5933	441540	302545
5934	441632	302483
5935	441717	302415
5936	441792	302341
5937	441875	302273
5938	441942	302193
5939	442028	302127
5940	442218	302132
5941	442551	302233
5942	442626	302159
5943	442700	302085
5944	442766	302004
5945	442823	301918
5946	442873	301827
5947	442931	301741
5948	442975	301646
5949	443037	301563
5950	443089	301473
5951	443154	301392
5952	443205	301302
5953	443287	301233
5954	443346	301147
5955	443404	301062
5956	443453	300970
5957	443516	300888
5958	443576	300804
5959	443762	300805
5960	443916	300785
5961	443990	300709
5962	444083	300648
5963	444165	300578
5964	444247	300509
5965	444298	300419
5966	444344	300325
5967	444464	300281
5968	444536	300205
5969	444612	300131
5970	444685	300056
5971	444768	299987
5972	444842	299913
5973	444903	299829
5974	444953	299738
5975	445300	299847
5976	445457	299828
5977	445537	299757
5978	445606	299679
5979	445680	299604
5980	445758	299532
5981	445825	299452
5982	445903	299380
5983	446038	299346
5984	446136	299287
5985	446207	299210
5986	446286	299139
5987	446327	299042
5988	446383	298955
5989	446485	298899
5990	446662	298893
5991	446805	298864
5992	446885	298793
5993	446958	298718
5994	447026	298639
5995	447071	298545
5996	447136	298463
5997	447209	298388
5998	447281	298311
5999	447340	298227
6000	447402	298144
6001	447470	298065
6002	447535	297984
6003	447587	297894
6004	447664	297821
6005	447749	297753
6006	448078	297848
6007	448245	297835
6008	448387	297805
6009	448454	297725
6010	448525	297649
6011	448576	297559
6012	448640	297477
6013	448696	297390
6014	448756	297305
6015	448851	297244
6016	448965	297196
6017	449045	297125
6018	449114	297046
6019	449167	296957
6020	449236	296879
6021	449296	296795
6022	449442	296767
6023	449620	296761
6024	449782	296744
6025	449843	296660
6026	449916	296585
6027	449979	296502
6028	450053	296427
6029	450131	296355
6030	450234	296299
6031	450309	296224
6032	450401	296161
6033	450482	296091
6034	450552	296013
6035	450623	295936
6036	450699	295862
6037	450927	295888
6038	451102	295879
6039	451264	295862
6040	451354	295797
6041	451439	295729
6042	451512	295653
6043	451581	295575
6044	451691	295523
6045	451764	295447
6046	451829	295366
6047	451893	295285
6048	451954	295201
6049	452020	295120
6050	452096	295046
6051	452164	294968
6052	452280	294920
6053	452459	294913
6054	452710	294953
6055	452797	294886
6056	452882	294818
6057	452955	294742
6058	453017	294659
6059	453093	294585
6060	453159	294505
6061	453230	294427
6062	453308	294355
6063	453384	294280
6064	453480	294220
6065	453556	294145
6066	453645	294081
6067	453720	294006
6068	453922	294013
6069	454104	294008
6070	454208	293952
6071	454279	293875
6072	454348	293796
6073	454406	293710
6074	454487	293640
6075	454551	293558
6076	454617	293478
6077	454668	293387
6078	454722	293299
6079	454767	293205
6080	454845	293132
6081	454908	293050
6082	454987	292978
6083	455038	292888
6084	455107	292809
6085	455213	292754
6086	455475	292800
6087	455657	292794
6088	455736	292722
6089	455803	292642
6090	455877	292567
6091	455929	292477
6092	455989	292393
6093	456044	292305
6094	456108	292223
6095	456163	292136
6096	456247	292066
6097	456319	291990
6098	456422	291933
6099	456501	291861
6100	456598	291800
6101	456674	291726
6102	456914	291757
6103	457106	291757
6104	457309	291764
6105	457370	291680
6106	457431	291596
6107	457484	291507
6108	457541	291421
6109	457589	291329
6110	457650	291245
6111	457709	291160
6112	457773	291079
6113	457831	290993
6114	457898	290913
6115	457951	290824
6116	458019	290745
6117	458073	290657
6118	458146	290581
6119	458212	290500
6120	458404	290500
6121	458577	290487
6122	458826	290522
6123	458921	290460
6124	459010	290394
6125	459086	290319
6126	459169	290250
6127	459239	290172
6128	459299	290087
6129	459358	290002
6130	459427	289924
6131	459485	289838
6132	459549	289756
6133	459595	289663
6134	459651	289576
6135	459708	289490
6136	459771	289408
6137	459830	289323
6138	460003	289309
6139	460249	289342
6140	460340	289277
6141	460414	289201
6142	460485	289124
6143	460548	289042
6144	460626	288968
6145	460686	288884
6146	460760	288808
6147	460823	288726
6148	460894	288649
6149	460952	288563
6150	461024	288486
6151	461084	288402
6152	461156	288325
6153	461212	288239
6154	461355	288206
6155	461531	288194
6156	461751	288210
6157	461826	288135
6158	461907	288063
6159	461973	287983
6160	462039	287903
6161	462100	287819
6162	462172	287742
6163	462252	287670
6164	462351	287610
6165	462434	287540
6166	462556	287494
6167	462651	287432
6168	462728	287358
6169	462846	287309
6170	463119	287357
6171	463326	287364
6172	463416	287298
6173	463496	287226
6174	463574	287153
6175	463627	287064
6176	463695	286985
6177	463746	286895
6178	463814	286815
6179	463873	286730
6180	463940	286650
6181	464000	286566
6182	464081	286495
6183	464145	286413
6184	464216	286335
6185	464291	286260
6186	464438	286229
6187	464612	286215
6188	464803	286212
6189	464869	286131
6190	464940	286053
6191	465007	285973
6192	465076	285894
6193	465144	285815
6194	465204	285731
6195	465260	285644
6196	465311	285554
6197	465375	285472
6198	465430	285385
6199	465487	285298
6200	465533	285206
6201	465595	285122
6202	465640	285029
6203	465693	284940
6204	465744	284850
6205	465803	284766
6206	466013	284773
6207	466191	284761
6208	466267	284686
6209	466341	284610
6210	466402	284527
6211	466463	284443
6212	466514	284353
6213	466564	284263
6214	466609	284169
6215	466663	284082
6216	466752	284015
6217	466833	283944
6218	466892	283859
6219	466949	283773
6220	466999	283682
6221	467040	283586
6222	467091	283497
6223	467136	283403
6224	467195	283319
6225	467353	283294
6226	467586	283315
6227	467650	283233
6228	467726	283159
6229	467795	283080
6230	467865	283002
6231	467922	282915
6232	467991	282837
6233	468058	282757
6234	468131	282680
6235	468188	282594
6236	468247	282510
6237	468290	282415
6238	468349	282330
6239	468402	282242
6240	468460	282157
6241	468508	282065
6242	468557	281975
6243	468657	281915
6244	468833	281900
6245	468952	281851
6246	469019	281772
6247	469072	281683
6248	469137	281602
6249	469197	281518
6250	469262	281437
6251	469323	281354
6252	469372	281263
6253	469428	281176
6254	469474	281084
6255	469531	280998
6256	469587	280911
6257	469654	280832
6258	469730	280757
6259	469811	280686
6260	469881	280608
6261	470019	280570
6262	470247	280586
6263	470383	280548
6264	470442	280463
6265	470512	280385
6266	470571	280300
6267	470620	280210
6268	470682	280127
6269	470728	280034
6270	470785	279948
6271	470871	279880
6272	470954	279809
6273	471008	279722
6274	471068	279638
6275	471111	279544
6276	471175	279462
6277	471233	279377
6278	471298	279296
6279	471355	279210
6280	471523	279190
6281	471689	279169
6282	471761	279092
6283	471838	279018
6284	471901	278936
6285	471958	278850
6286	472012	278762
6287	472099	278694
6288	472179	278622
6289	472234	278536
6290	472294	278451
6291	472336	278356
6292	472428	278292
6293	472489	278208
6294	472562	278132
6295	472617	278045
6296	472675	277960
6297	472857	277948
6298	473026	277928
6299	473142	277877
6300	473233	277811
6301	473305	277734
6302	473378	277658
6303	473448	277580
6304	473534	277511
6305	473608	277435
6306	473673	277354
6307	473729	277268
6308	473782	277180
6309	473836	277093
6310	473889	277004
6311	473947	276920
6312	474000	276832
6313	474052	276743
6314	474103	276654
6315	474280	276638
6316	474509	276653
6317	474592	276582
6318	474650	276497
6319	474719	276419
6320	474761	276324
6321	474819	276239
6322	474872	276151
6323	474935	276069
6324	475046	276015
6325	475146	275954
6326	475213	275874
6327	475294	275802
6328	475353	275718
6329	475434	275646
6330	475496	275564
6331	475646	275532
6332	475811	275509
6333	475926	275457
6334	475984	275372
6335	476043	275287
6336	476099	275201
6337	476149	275111
6338	476205	275025
6339	476257	274937
6340	476317	274853
6341	476369	274764
6342	476423	274677
6343	476474	274588
6344	476539	274507
6345	476580	274412
6346	476634	274326
6347	476679	274233
6348	476738	274149
6349	476792	274061
6350	476851	273977
6351	477036	273965
6352	477208	273946
6353	477324	273894
6354	477399	273819
6355	477459	273735
6356	477529	273657
6357	477587	273572
6358	477650	273490
6359	477713	273408
6360	477768	273321
6361	477818	273232
6362	477871	273144
6363	477919	273054
6364	477973	272967
6365	478021	272876
6366	478077	272790
6367	478124	272699
6368	478187	272616
6369	478240	272529
6370	478360	272479
6371	478520	272453
6372	478647	272407
6373	478725	272334
6374	478794	272255
6375	478861	272176
6376	478924	272093
6377	478995	272016
6378	479051	271930
6379	479113	271848
6380	479159	271756
6381	479217	271671
6382	479268	271582
6383	479329	271499
6384	479381	271411
6385	479439	271326
6386	479489	271237
6387	479547	271152
6388	479592	271061
6389	479814	271068
6390	480000	271056
6391	480072	270979
6392	480133	270896
6393	480208	270821
6394	480267	270737
6395	480338	270659
6396	480405	270580
6397	480459	270493
6398	480522	270411
6399	480583	270328
6400	480659	270253
6401	480731	270176
6402	480801	270098
6403	480888	270030
6404	480967	269957
6405	481088	269908
6406	481322	269922
6407	481493	269901
6408	481569	269826
6409	481643	269750
6410	481706	269668
6411	481779	269592
6412	481845	269512
6413	481918	269435
6414	481970	269347
6415	482029	269263
6416	482076	269172
6417	482135	269088
6418	482183	268997
6419	482237	268911
6420	482352	268858
6421	482433	268786
6422	482497	268705
6423	482672	268685
6424	482852	268668
6425	482930	268595
6426	483001	268517
6427	483076	268442
6428	483125	268353
6429	483181	268267
6430	483239	268182
6431	483310	268105
6432	483374	268023
6433	483441	267943
6434	483490	267854
6435	483565	267779
6436	483628	267697
6437	483700	267620
6438	483773	267544
6439	483845	267467
6440	484092	267487
6441	484279	267473
6442	484459	267456
6443	484546	267387
6444	484618	267310
6445	484689	267233
6446	484760	267155
6447	484847	267087
6448	484920	267010
6449	485002	266939
6450	485090	266871
6451	485171	266799
6452	485237	266719
6453	485304	266639
6454	485357	266551
6455	485422	266470
6456	485531	266414
6457	485697	266389
6458	485846	266354
6459	485928	266282
6460	485999	266205
6461	486081	266133
6462	486159	266059
6463	486251	265993
6464	486336	265924
6465	486462	265876
6466	486552	265809
6467	486642	265742
6468	486705	265660
6469	486760	265573
6470	486806	265483
6471	487055	265502
6472	487223	265477
6473	487297	265401
6474	487352	265315
6475	487426	265239
6476	487484	265154
6477	487550	265074
6478	487604	264987
6479	487671	264908
6480	487715	264815
6481	487772	264730
6482	487823	264642
6483	487876	264554
6484	487926	264466
6485	487989	264383
6486	488034	264292
6487	488092	264208
6488	488144	264120
6489	488203	264035
6490	488310	263978
6491	488554	263993
6492	488680	263946
6493	488755	263870
6494	488813	263786
6495	488884	263708
6496	488948	263627
6497	489021	263550
6498	489073	263462
6499	489123	263374
6500	489169	263282
6501	489230	263200
6502	489284	263113
6503	489345	263030
6504	489404	262946
6505	489482	262873
6506	489550	262793
6507	489621	262716
6508	489752	262671
6509	489935	262653
6510	490087	262619
6511	490161	262543
6512	490229	262464
6513	490290	262381
6514	490344	262294
6515	490419	262219
6516	490491	262142
6517	490565	262066
6518	490625	261982
6519	490696	261905
6520	490747	261817
6521	490818	261739
6522	490880	261657
6523	490942	261575
6524	490994	261487
6525	491055	261404
6526	491303	261421
6527	491476	261398
6528	491631	261364
6529	491716	261295
6530	491802	261225
6531	491879	261151
6532	491957	261077
6533	492051	261011
6534	492144	260945
6535	492225	260873
