iter	RMSE
3221	2739.745812
3222	2739.140325
3223	2739.05672
3224	2735.156674
3225	2734.862991
3226	2732.692753
3227	2731.765709
3228	2729.934221
3229	2729.129586
3230	2726.733094
3231	2726.488062
3232	2725.036818
3233	2723.168584
3234	2723.032902
3235	2720.289406
3236	2717.671772
3237	2717.131891
3238	2715.789834
3239	2713.856447
3240	2713.793912
3241	2713.771371
3242	2713.215711
3243	2709.933028
3244	2709.375711
3245	2707.503464
3246	2707.332329
3247	2705.228302
3248	2705.122247
3249	2704.444002
3250	2702.44156
3251	2700.701057
3252	2700.333595
3253	2699.872469
3254	2696.626942
3255	2696.336739
3256	2694.841985
3257	2693.841598
3258	2692.246146
3259	2690.898322
3260	2690.343651
3261	2689.486361
3262	2687.961372
3263	2686.709443
3264	2685.787871
3265	2685.564073
3266	2685.149159
3267	2684.44438
3268	2683.290667
3269	2681.482371
3270	2679.572341
3271	2677.850858
3272	2677.423473
3273	2676.698163
3274	2675.40744
3275	2675.208401
3276	2674.496791
3277	2673.219578
3278	2672.746641
3279	2672.17812
3280	2671.91773
3281	2671.212321
3282	2670.248118
3283	2669.917491
3284	2668.960414
3285	2667.582682
3286	2666.348229
3287	2665.990493
3288	2665.817484
3289	2665.322461
3290	2664.97731
3291	2664.937606
3292	2663.680323
3293	2661.680183
3294	2661.432137
3295	2660.742673
3296	2660.644734
3297	2659.43462
3298	2657.205584
3299	2655.520603
3300	2654.779341
3301	2654.559137
3302	2654.148613
3303	2652.910769
3304	2652.733846
3305	2651.963553
3306	2651.936858
3307	2650.828016
3308	2649.68097
3309	2647.644361
3310	2646.854136
3311	2646.175525
3312	2646.058611
3313	2645.717123
3314	2645.34959
3315	2644.888244
3316	2644.409043
3317	2643.728105
3318	2643.578483
3319	2642.167991
3320	2641.162618
3321	2639.903495
3322	2638.743705
3323	2637.872284
3324	2637.444904
3325	2636.281599
3326	2634.353984
3327	2634.032587
3328	2633.258421
3329	2632.693285
3330	2630.883233
3331	2628.109615
3332	2626.966778
3333	2626.05814
3334	2625.215875
3335	2624.691404
3336	2624.243577
3337	2621.645218
3338	2621.227184
3339	2620.986538
3340	2620.503203
3341	2618.642981
3342	2618.336684
3343	2617.56891
3344	2615.717017
3345	2615.127949
3346	2613.505773
3347	2613.304474
3348	2612.518515
3349	2612.415211
3350	2611.420824
3351	2610.942277
3352	2610.732937
3353	2609.980643
3354	2609.305891
3355	2608.280403
3356	2607.923405
3357	2606.961897
3358	2606.71257
3359	2605.477492
3360	2603.283168
3361	2600.680381
3362	2599.599969
3363	2598.939812
3364	2598.867483
3365	2597.947646
3366	2597.588939
3367	2597.059067
3368	2596.966121
3369	2596.890729
3370	2595.720322
3371	2594.843948
3372	2590.46664
3373	2589.829605
3374	2589.624863
3375	2588.232865
3376	2586.71454
3377	2586.403077
3378	2585.023765
3379	2583.796095
3380	2582.648815
3381	2581.522547
3382	2580.067164
3383	2578.895218
3384	2578.516684
3385	2578.004521
3386	2575.829572
3387	2575.144692
3388	2574.445006
3389	2574.071408
3390	2572.914424
3391	2570.11601
3392	2568.975211
3393	2568.800847
3394	2567.934088
3395	2565.937442
3396	2564.059509
3397	2563.648261
3398	2563.206423
3399	2560.417316
3400	2560.210613
3401	2559.900154
3402	2558.537064
3403	2557.454327
3404	2556.904601
3405	2556.196999
3406	2556.096331
3407	2554.794222
3408	2554.071741
3409	2552.998129
3410	2551.792572
3411	2551.328439
3412	2550.882224
3413	2550.501067
3414	2549.601743
3415	2548.244869
3416	2546.708889
3417	2545.628034
3418	2545.492701
3419	2544.229568
3420	2543.216304
3421	2542.576575
3422	2540.42793
3423	2540.311993
3424	2539.047421
3425	2538.91123
3426	2538.36339
3427	2537.411513
3428	2536.959325
3429	2535.557339
3430	2534.224188
3431	2533.070133
3432	2531.123636
3433	2530.378026
3434	2529.572577
3435	2529.214119
3436	2528.429921
3437	2527.762724
3438	2527.40864
3439	2527.233287
3440	2526.631801
3441	2526.502775
3442	2526.232882
3443	2525.605396
3444	2523.898297
3445	2523.594684
3446	2522.839485
3447	2522.192147
3448	2521.225077
3449	2520.856321
3450	2519.401891
3451	2518.332679
3452	2516.989487
3453	2514.996226
3454	2512.363216
3455	2510.54373
3456	2507.517287
3457	2507.013897
3458	2505.33043
3459	2504.29493
3460	2503.672671
3461	2503.025021
3462	2501.778539
3463	2499.962768
3464	2498.318128
3465	2497.307482
3466	2496.2207
3467	2495.515528
3468	2494.876866
3469	2492.959144
3470	2492.068397
3471	2491.114308
3472	2490.08117
3473	2489.334621
3474	2488.446586
3475	2486.103571
3476	2483.107632
3477	2481.975543
3478	2480.998251
3479	2480.152446
3480	2479.133609
3481	2477.886537
3482	2477.803988
3483	2477.470185
3484	2475.651676
3485	2475.487213
3486	2474.25903
3487	2473.623609
3488	2472.657771
3489	2472.375997
3490	2472.277794
3491	2471.141925
3492	2469.979168
3493	2469.754858
3494	2469.489634
3495	2469.000514
3496	2468.133433
3497	2466.854866
3498	2466.280766
3499	2464.297975
3500	2463.453248
3501	2463.046255
3502	2462.702384
3503	2462.21106
3504	2462.077568
3505	2460.679789
3506	2460.329428
3507	2459.963726
3508	2459.30525
3509	2458.773133
3510	2458.490872
3511	2457.732266
3512	2455.043876
3513	2454.414004
3514	2453.775691
3515	2453.649471
3516	2453.178355
3517	2452.665206
3518	2451.562977
3519	2448.977712
3520	2447.40381
3521	2445.893378
3522	2444.95146
3523	2444.391095
3524	2443.716369
3525	2442.755895
3526	2441.01985
3527	2438.40241
3528	2437.29049
3529	2435.62359
3530	2433.998268
3531	2433.460119
3532	2433.165632
3533	2431.75256
3534	2430.804054
3535	2429.220503
3536	2427.944143
3537	2426.816148
3538	2425.575093
3539	2425.340575
3540	2423.141415
3541	2422.123635
3542	2421.572146
3543	2421.177803
3544	2420.501409
3545	2419.025955
3546	2417.805343
3547	2417.747069
3548	2417.296919
3549	2416.402599
3550	2415.981131
3551	2414.940082
3552	2413.834408
3553	2412.438918
3554	2411.643347
3555	2411.376397
3556	2408.832465
3557	2407.728104
3558	2406.37164
3559	2405.520792
3560	2405.317174
3561	2404.952793
3562	2402.871344
3563	2401.067203
3564	2400.490002
3565	2400.21427
3566	2399.195921
3567	2396.903835
3568	2396.288371
3569	2394.444887
3570	2394.218501
3571	2393.73296
3572	2393.343762
3573	2392.770618
3574	2390.724622
3575	2390.265009
3576	2389.274468
3577	2389.172413
3578	2386.272576
3579	2385.041218
3580	2384.447076
3581	2384.286356
3582	2383.439147
3583	2382.62585
3584	2382.210254
3585	2381.610159
3586	2381.135419
3587	2379.641669
3588	2379.184002
3589	2379.031893
3590	2378.502843
3591	2377.872684
3592	2375.093945
3593	2375.006494
3594	2374.012031
3595	2373.601592
3596	2370.846056
3597	2370.016192
3598	2366.806008
3599	2365.995231
3600	2365.860085
3601	2364.28508
3602	2360.790932
3603	2360.128937
3604	2359.579048
3605	2357.376436
3606	2356.586218
3607	2355.775679
3608	2355.624406
3609	2354.575202
3610	2353.324059
3611	2352.714706
3612	2352.389952
3613	2350.959968
3614	2350.055621
3615	2348.938487
3616	2344.729405
3617	2342.638982
3618	2341.409104
3619	2341.09609
3620	2340.617621
3621	2340.340861
3622	2339.024924
3623	2336.696198
3624	2336.546948
3625	2335.767419
3626	2335.123458
3627	2334.09197
3628	2332.749717
3629	2331.581405
3630	2330.978456
3631	2330.382287
3632	2330.206712
3633	2328.830942
3634	2327.910203
3635	2326.711258
3636	2325.094955
3637	2324.188253
3638	2323.569318
3639	2322.670234
3640	2321.621514
3641	2321.008145
3642	2319.553364
3643	2319.170091
3644	2318.597792
3645	2317.836691
3646	2316.832819
3647	2315.10995
3648	2312.414155
3649	2311.76259
3650	2310.90732
3651	2310.57376
3652	2309.733119
3653	2309.349179
3654	2307.746002
3655	2307.043386
3656	2306.60022
3657	2305.732519
3658	2304.789816
3659	2304.466662
3660	2303.525544
3661	2301.484217
3662	2299.787181
3663	2298.735852
3664	2298.269957
3665	2296.52966
3666	2295.010689
3667	2294.610729
3668	2293.72805
3669	2292.553223
3670	2292.399426
3671	2291.768231
3672	2291.354776
3673	2289.146403
3674	2288.713467
3675	2287.614924
3676	2286.86659
3677	2286.702707
3678	2286.066138
3679	2283.903578
3680	2282.908891
3681	2281.962023
3682	2280.090458
3683	2278.708471
3684	2278.565673
3685	2277.502112
3686	2277.42301
3687	2277.343364
3688	2276.658789
3689	2276.433369
3690	2275.294461
3691	2274.108116
3692	2272.830953
3693	2271.500888
3694	2271.174244
3695	2270.40031
3696	2269.139811
3697	2268.396908
3698	2268.196959
3699	2266.790728
3700	2266.403072
3701	2264.50785
3702	2263.802105
3703	2263.197541
3704	2262.418703
3705	2262.259073
3706	2260.963658
3707	2260.002563
3708	2259.235364
3709	2259.078091
3710	2258.322427
3711	2257.883966
3712	2257.322292
3713	2256.32357
3714	2256.179799
3715	2255.186748
3716	2254.884693
3717	2254.638858
3718	2254.201462
3719	2253.239334
3720	2252.486577
3721	2251.832128
3722	2250.716515
3723	2248.399074
3724	2247.189075
3725	2245.638491
3726	2244.479077
3727	2244.148616
3728	2242.417838
3729	2240.862829
3730	2240.421312
3731	2238.708511
3732	2238.242015
3733	2237.631176
3734	2237.371934
3735	2235.579276
3736	2234.966222
3737	2234.844389
3738	2234.042636
3739	2232.772899
3740	2231.72547
3741	2230.196854
3742	2229.679557
3743	2228.219783
3744	2227.114305
3745	2226.464912
3746	2226.314202
3747	2225.454664
3748	2224.916117
3749	2224.630125
3750	2224.225745
3751	2223.894256
3752	2223.577917
3753	2221.445729
3754	2219.725722
3755	2219.167404
3756	2218.159665
3757	2217.917707
3758	2216.068161
3759	2215.839112
3760	2215.089639
3761	2214.372344
3762	2214.310067
3763	2213.653067
3764	2212.484147
3765	2210.863775
3766	2210.796113
3767	2209.592611
3768	2209.326692
3769	2208.598821
3770	2208.160651
3771	2207.982994
3772	2207.396233
3773	2206.950083
3774	2206.392725
3775	2205.750748
3776	2205.57654
3777	2204.233296
3778	2203.889772
3779	2203.739471
3780	2202.740291
3781	2202.228387
3782	2201.962186
3783	2201.564475
3784	2200.039998
3785	2199.320518
3786	2198.636873
3787	2198.101251
3788	2197.308125
3789	2196.095485
3790	2195.834587
3791	2195.207948
3792	2194.492751
3793	2193.06545
3794	2192.190082
3795	2191.961175
3796	2191.8139
3797	2191.685067
3798	2191.471881
3799	2191.203154
3800	2190.970196
3801	2190.566261
3802	2190.438875
3803	2190.381823
3804	2189.321897
3805	2188.720678
3806	2187.455648
3807	2185.253293
3808	2183.41252
3809	2182.675294
3810	2182.06067
3811	2181.303796
3812	2181.278643
3813	2181.216108
3814	2180.632337
3815	2180.032591
3816	2178.187784
3817	2177.092835
3818	2176.726372
3819	2175.884161
3820	2174.843295
3821	2174.272944
3822	2172.733306
3823	2172.561821
3824	2172.175963
3825	2171.93189
3826	2170.906139
3827	2170.43848
3828	2170.231591
3829	2169.678771
3830	2168.912529
3831	2168.214971
3832	2167.871875
3833	2167.436223
3834	2166.66347
3835	2164.820371
3836	2163.260886
3837	2162.676097
3838	2161.777242
3839	2160.0488
3840	2159.663416
3841	2158.592197
3842	2158.268878
3843	2157.635051
3844	2155.345179
3845	2154.512238
3846	2152.453108
3847	2151.777103
3848	2151.426025
3849	2151.068822
3850	2150.542904
3851	2150.335924
3852	2148.812421
3853	2147.660054
3854	2146.669635
3855	2145.204856
3856	2144.849565
3857	2143.543362
3858	2142.29831
3859	2140.680713
3860	2139.956729
3861	2139.790419
3862	2139.672777
3863	2139.437029
3864	2137.999764
3865	2136.756749
3866	2136.388278
3867	2136.039862
3868	2134.620436
3869	2133.933603
3870	2133.561168
3871	2132.514417
3872	2131.708321
3873	2131.26073
3874	2130.768166
3875	2129.883883
3876	2129.680303
3877	2128.917186
3878	2128.632966
3879	2127.399735
3880	2127.008959
3881	2126.61462
3882	2125.430306
3883	2124.240743
3884	2123.282592
3885	2123.005252
3886	2122.563896
3887	2122.297445
3888	2121.383402
3889	2120.612765
3890	2119.981323
3891	2119.358659
3892	2118.734481
3893	2117.600495
3894	2117.244871
3895	2116.004938
3896	2115.815257
3897	2115.40658
3898	2114.691025
3899	2114.232367
3900	2112.527228
3901	2111.284826
3902	2111.15171
3903	2110.832739
3904	2110.715763
3905	2109.785274
3906	2108.802157
3907	2107.519575
3908	2107.221182
3909	2106.515506
3910	2106.126583
3911	2104.815845
3912	2103.429898
3913	2102.987384
3914	2102.578263
3915	2101.840185
3916	2101.126184
3917	2099.941922
3918	2099.586186
3919	2099.358743
3920	2098.667846
3921	2098.010741
3922	2097.661345
3923	2097.600826
3924	2096.637871
3925	2095.725406
3926	2095.492
3927	2095.118428
3928	2094.261991
3929	2093.96543
3930	2093.153051
3931	2092.853866
3932	2092.672696
3933	2091.727336
3934	2090.101813
3935	2089.753939
3936	2088.996103
3937	2088.333234
3938	2087.716981
3939	2086.461299
3940	2082.395951
3941	2081.749314
3942	2081.160842
3943	2080.676526
3944	2080.361726
3945	2079.452597
3946	2078.95343
3947	2077.56063
3948	2077.193852
3949	2074.790931
3950	2074.16945
3951	2072.758184
3952	2072.175113
3953	2071.814963
3954	2071.186166
3955	2070.644195
3956	2069.724818
3957	2069.590814
3958	2068.597134
3959	2068.223088
3960	2067.482927
3961	2066.983153
3962	2066.585554
3963	2064.953959
3964	2063.524673
3965	2062.190282
3966	2061.415716
3967	2060.769471
3968	2060.085306
3969	2059.734681
3970	2058.784756
3971	2058.215618
3972	2057.75325
3973	2057.352966
3974	2057.220761
3975	2056.949636
3976	2056.331416
3977	2055.631173
3978	2053.825331
3979	2053.136715
3980	2052.546681
3981	2051.303547
3982	2051.024956
3983	2050.53631
3984	2050.475363
3985	2049.918896
3986	2048.830997
3987	2048.539298
3988	2048.145374
3989	2047.480313
3990	2046.666667
3991	2046.319958
3992	2045.545584
3993	2045.415026
3994	2044.578856
3995	2044.162555
3996	2043.467665
3997	2043.15458
3998	2042.355323
3999	2042.07655
4000	2040.34536
4001	2038.500266
4002	2037.733803
4003	2036.39352
4004	2034.929215
4005	2034.280714
4006	2034.091702
4007	2033.782611
4008	2033.02218
4009	2032.826757
4010	2031.404666
4011	2030.435976
4012	2029.935496
4013	2028.967284
4014	2028.774066
4015	2028.314239
4016	2027.320991
4017	2026.0507
4018	2024.735533
4019	2024.020625
4020	2023.956217
4021	2023.76217
4022	2023.310468
4023	2022.620212
4024	2021.566678
4025	2020.387205
4026	2019.658439
4027	2018.629012
4028	2018.178305
4029	2017.029121
4030	2015.703266
4031	2015.446477
4032	2015.182623
4033	2014.887455
4034	2014.448741
4035	2013.626633
4036	2012.968841
4037	2011.939193
4038	2011.47958
4039	2010.676329
4040	2010.15234
4041	2009.238926
4042	2008.324649
4043	2007.337205
4044	2006.525644
4045	2004.971925
4046	2004.277344
4047	2003.524478
4048	2002.876098
4049	2002.66542
4050	2001.411512
4051	2000.708245
4052	2000.479736
4053	1999.714768
4054	1997.679537
4055	1997.554472
4056	1996.821538
4057	1996.376419
4058	1995.558447
4059	1994.632323
4060	1994.11561
4061	1992.928636
4062	1991.590513
4063	1990.927273
4064	1990.679685
4065	1990.357544
4066	1989.64461
4067	1989.024654
4068	1987.683863
4069	1987.011577
4070	1985.336918
4071	1984.405298
4072	1983.295777
4073	1982.911638
4074	1982.810959
4075	1981.832668
4076	1981.705628
4077	1981.418288
4078	1980.966535
4079	1980.645717
4080	1978.602653
4081	1978.090168
4082	1977.723137
4083	1977.317427
4084	1976.277153
4085	1975.982187
4086	1975.330306
4087	1974.395156
4088	1973.919929
4089	1973.376598
4090	1972.797688
4091	1972.231232
4092	1971.532077
4093	1971.375376
4094	1971.150108
4095	1969.669643
4096	1969.335211
4097	1968.799642
4098	1968.328881
4099	1967.86061
4100	1967.823329
4101	1965.999129
4102	1965.281067
4103	1964.388175
4104	1963.852588
4105	1962.995297
4106	1962.827234
4107	1962.306769
4108	1961.572444
4109	1960.611578
4110	1959.760512
4111	1957.935641
4112	1957.292757
4113	1956.93773
4114	1954.822337
4115	1953.507808
4116	1953.138517
4117	1952.411336
4118	1951.8293
4119	1950.706969
4120	1950.513626
4121	1950.261192
4122	1950.163808
4123	1949.913758
4124	1949.246004
4125	1948.568774
4126	1947.91738
4127	1946.606509
4128	1945.557941
4129	1945.143926
4130	1944.455101
4131	1943.997039
4132	1943.537817
4133	1942.43298
4134	1941.998287
4135	1940.846786
4136	1940.609958
4137	1940.184084
4138	1939.096321
4139	1938.8803
4140	1937.985199
4141	1937.935287
4142	1936.05066
4143	1935.835816
4144	1935.139861
4145	1934.845331
4146	1934.795826
4147	1933.080453
4148	1933.024804
4149	1932.32735
4150	1932.159588
4151	1931.829673
4152	1931.556067
4153	1930.716235
4154	1929.615986
4155	1929.405431
4156	1928.588799
4157	1928.311047
4158	1928.139369
4159	1925.034117
4160	1924.83936
4161	1924.304742
4162	1922.953962
4163	1921.962385
4164	1921.485554
4165	1921.112231
4166	1920.076007
4167	1919.59095
4168	1918.118883
4169	1916.800176
4170	1915.937925
4171	1915.235451
4172	1914.903946
4173	1913.800734
4174	1912.458859
4175	1912.195825
4176	1911.942535
4177	1911.520132
4178	1910.025496
4179	1909.646952
4180	1908.724607
4181	1907.932851
4182	1907.841844
4183	1907.113339
4184	1906.67656
4185	1906.456353
4186	1906.339754
4187	1905.741021
4188	1904.743465
4189	1904.192299
4190	1903.450035
4191	1902.492157
4192	1902.06163
4193	1901.216383
4194	1900.849762
4195	1900.658471
4196	1900.465618
4197	1900.179365
4198	1899.790815
4199	1899.762069
4200	1898.96071
4201	1898.547143
4202	1898.4311
4203	1896.908033
4204	1895.094896
4205	1894.696428
4206	1892.437304
4207	1891.292588
4208	1890.716765
4209	1890.549321
4210	1888.801492
4211	1888.168843
4212	1887.52565
4213	1886.548342
4214	1886.259803
4215	1885.49364
4216	1885.376334
4217	1884.647951
4218	1883.039633
4219	1881.931638
4220	1881.747087
4221	1881.506564
4222	1880.113779
4223	1879.352544
4224	1878.999322
4225	1877.918375
4226	1877.52852
4227	1876.98399
4228	1876.342396
4229	1875.423376
4230	1875.251865
4231	1874.05001
4232	1873.635285
4233	1873.296405
4234	1871.927505
4235	1871.483572
4236	1870.524377
4237	1869.086713
4238	1867.964849
4239	1866.989965
4240	1866.46805
4241	1865.555319
4242	1864.973075
4243	1864.931685
4244	1863.94874
4245	1862.760664
4246	1861.563098
4247	1861.305224
4248	1859.634976
4249	1858.444515
4250	1858.37259
4251	1857.768131
4252	1857.042639
4253	1856.952641
4254	1856.456367
4255	1855.87271
4256	1855.769828
4257	1855.607022
4258	1853.890154
4259	1853.288219
4260	1852.539974
4261	1852.267913
4262	1851.253969
4263	1850.330452
4264	1850.221097
4265	1849.761028
4266	1848.697907
4267	1848.576952
4268	1847.817015
4269	1847.214033
4270	1845.520261
4271	1844.807498
4272	1843.74747
4273	1843.207772
4274	1843.012982
4275	1842.699454
4276	1842.073132
4277	1841.539209
4278	1841.268249
4279	1840.246767
4280	1839.255835
4281	1839.210368
4282	1838.026728
4283	1837.866968
4284	1836.036429
4285	1835.095127
4286	1834.170827
4287	1833.600938
4288	1833.069113
4289	1832.501178
4290	1832.289018
4291	1832.092047
4292	1831.603708
4293	1830.405699
4294	1829.56098
4295	1829.350161
4296	1829.181958
4297	1828.583286
4298	1828.44745
4299	1826.887737
4300	1826.301514
4301	1825.62868
4302	1824.735246
4303	1824.350983
4304	1823.642103
4305	1823.351138
4306	1822.833941
4307	1822.147842
4308	1820.971371
4309	1819.865774
4310	1819.807867
4311	1818.950083
4312	1818.367104
4313	1817.827362
4314	1817.257452
4315	1816.975769
4316	1816.410331
4317	1815.799121
4318	1815.13448
4319	1814.845642
4320	1814.526574
4321	1814.090583
4322	1813.496341
4323	1813.007399
4324	1812.701502
4325	1812.470147
4326	1812.332719
4327	1811.936262
4328	1811.312715
4329	1810.889513
4330	1810.38383
4331	1810.13537
4332	1809.616641
4333	1808.751571
4334	1807.850115
4335	1807.624883
4336	1807.350315
4337	1807.094957
4338	1806.261094
4339	1805.538471
4340	1805.13313
4341	1804.240549
4342	1802.960403
4343	1802.466694
4344	1802.157598
4345	1800.991307
4346	1800.281066
4347	1799.781585
4348	1798.017929
4349	1797.695427
4350	1797.160555
4351	1796.505739
4352	1795.327735
4353	1794.229649
4354	1794.089267
4355	1793.420722
4356	1793.080933
4357	1792.370057
4358	1792.318755
4359	1791.530197
4360	1791.345207
4361	1790.618598
4362	1789.696297
4363	1789.195967
4364	1789.050197
4365	1788.323848
4366	1787.99811
4367	1786.115941
4368	1785.826749
4369	1785.29723
4370	1785.159052
4371	1783.784665
4372	1782.804671
4373	1781.754135
4374	1781.41628
4375	1781.341598
4376	1781.312559
4377	1780.405936
4378	1780.017826
4379	1778.598755
4380	1778.547594
4381	1777.44965
4382	1777.05988
4383	1776.818049
4384	1776.353344
4385	1776.077427
4386	1775.751752
4387	1775.339798
4388	1774.218824
4389	1773.706106
4390	1773.349447
4391	1773.223758
4392	1772.723196
4393	1771.775991
4394	1770.82039
4395	1770.383577
4396	1770.098147
4397	1769.162925
4398	1768.215557
4399	1766.992205
4400	1766.471103
4401	1765.314562
4402	1764.933548
4403	1763.904704
4404	1763.046553
4405	1762.133524
4406	1761.480228
4407	1761.342261
4408	1761.288017
4409	1760.950721
4410	1760.921386
4411	1760.162702
4412	1759.347746
4413	1758.875636
4414	1758.8351
4415	1757.426157
4416	1757.21888
4417	1756.996645
4418	1756.379366
4419	1755.528146
4420	1755.370967
4421	1755.200206
4422	1754.583859
4423	1753.385271
4424	1752.835068
4425	1752.031371
4426	1750.551214
4427	1749.756536
4428	1749.369385
4429	1749.313514
4430	1749.155118
4431	1748.900052
4432	1748.052723
4433	1747.156562
4434	1747.073882
4435	1746.547348
4436	1745.385719
4437	1744.654723
4438	1744.289434
4439	1743.379129
4440	1742.850743
4441	1742.180738
4442	1741.44195
4443	1740.794352
4444	1740.201958
4445	1739.661698
4446	1739.366398
4447	1738.694822
4448	1736.92487
4449	1736.384336
4450	1735.742766
4451	1735.027431
4452	1734.574002
4453	1733.884837
4454	1733.680694
4455	1733.293615
4456	1732.409087
4457	1731.276628
4458	1731.001275
4459	1729.652152
4460	1729.38372
4461	1727.434584
4462	1726.854389
4463	1726.206929
4464	1726.101373
4465	1725.768459
4466	1725.395971
4467	1724.765433
4468	1724.360714
4469	1724.051283
4470	1723.456534
4471	1722.907749
4472	1722.341288
4473	1721.93531
4474	1720.967154
4475	1720.923217
4476	1720.266801
4477	1719.046008
4478	1718.515429
4479	1718.264251
4480	1717.626041
4481	1716.123562
4482	1715.302164
4483	1713.682771
4484	1713.34834
4485	1712.867566
4486	1712.199162
4487	1711.396705
4488	1711.37921
4489	1709.913706
4490	1709.712432
4491	1709.551885
4492	1708.949054
4493	1707.642901
4494	1706.883211
4495	1705.740179
4496	1704.163767
4497	1704.067037
4498	1703.729852
4499	1702.306983
4500	1702.269234
4501	1702.227404
4502	1701.957132
4503	1701.718089
4504	1701.131806
4505	1700.778966
4506	1700.66252
4507	1700.501116
4508	1700.152112
4509	1699.991824
4510	1699.352011
4511	1699.045835
4512	1698.491102
4513	1698.360171
4514	1697.203371
4515	1696.104121
4516	1695.344087
4517	1695.241358
4518	1694.2054
4519	1692.721262
4520	1692.357028
4521	1691.927413
4522	1691.574503
4523	1690.921706
4524	1689.955975
4525	1689.275865
4526	1688.933397
4527	1688.893693
4528	1687.833392
4529	1686.95211
4530	1686.235937
4531	1686.056234
4532	1684.988127
4533	1683.863488
4534	1683.159117
4535	1682.52763
4536	1682.378737
4537	1680.829492
4538	1680.262845
4539	1679.582675
4540	1678.878062
4541	1678.859787
4542	1678.346073
4543	1678.094461
4544	1676.460531
4545	1675.632624
4546	1675.442807
4547	1674.658181
4548	1674.037232
4549	1673.859557
4550	1673.493708
4551	1672.975716
4552	1671.559196
4553	1670.880271
4554	1669.703399
4555	1669.002096
4556	1668.568371
4557	1668.248812
4558	1668.032729
4559	1667.599893
4560	1666.239373
4561	1665.453262
4562	1664.903436
4563	1664.50903
4564	1663.230471
4565	1662.485505
4566	1662.135601
4567	1661.236896
4568	1660.773851
4569	1660.277302
4570	1659.338041
4571	1659.263973
4572	1658.569807
4573	1657.172955
4574	1657.085967
4575	1656.754021
4576	1656.653198
4577	1656.089778
4578	1655.724565
4579	1655.485725
4580	1655.05112
4581	1653.715183
4582	1652.775592
4583	1652.035108
4584	1651.694594
4585	1651.163924
4586	1650.70111
4587	1649.770421
4588	1649.508616
4589	1648.879305
4590	1648.711506
4591	1648.321527
4592	1647.813694
4593	1647.396122
4594	1647.32946
4595	1646.985157
4596	1646.819093
4597	1645.747284
4598	1645.312394
4599	1644.556644
4600	1644.190608
4601	1644.132129
4602	1643.082048
4603	1641.921669
4604	1641.690272
4605	1641.027667
4606	1640.360113
4607	1639.988405
4608	1639.594649
4609	1638.120144
4610	1638.05001
4611	1637.299222
4612	1637.08345
4613	1635.698136
4614	1635.682969
4615	1635.575587
4616	1635.30134
4617	1634.079531
4618	1633.818978
4619	1632.18283
4620	1632.155203
4621	1631.572653
4622	1630.632436
4623	1630.506413
4624	1630.174356
4625	1629.456922
4626	1629.109795
4627	1628.626808
4628	1627.643324
4629	1627.053852
4630	1626.339395
4631	1625.819543
4632	1625.438368
4633	1624.961967
4634	1624.671967
4635	1624.033493
4636	1623.93883
4637	1622.955691
4638	1622.277057
4639	1621.638927
4640	1621.45605
4641	1620.334088
4642	1619.837435
4643	1619.611256
4644	1617.768819
4645	1616.771314
4646	1615.368419
4647	1614.939504
4648	1614.679593
4649	1614.276554
4650	1614.191858
4651	1613.685494
4652	1612.887218
4653	1611.7563
4654	1611.024497
4655	1610.513671
4656	1610.163369
4657	1609.980002
4658	1609.341315
4659	1608.127215
4660	1606.605283
4661	1606.503205
4662	1605.737176
4663	1604.068253
4664	1603.082852
4665	1603.002943
4666	1602.025229
4667	1601.988824
4668	1601.259324
4669	1600.528993
4670	1600.346569
4671	1599.273632
4672	1598.609139
4673	1597.726292
4674	1596.974422
4675	1596.757631
4676	1596.51575
4677	1595.765809
4678	1595.250726
4679	1595.199898
4680	1594.284425
4681	1593.692371
4682	1593.227906
4683	1592.375862
4684	1591.668872
4685	1590.746132
4686	1590.257297
4687	1589.959322
4688	1588.642032
4689	1587.969462
4690	1587.674788
4691	1586.652422
4692	1586.345533
4693	1586.110632
4694	1585.936686
4695	1585.61803
4696	1585.436243
4697	1585.152829
4698	1584.229041
4699	1584.153396
4700	1583.900051
4701	1582.756931
4702	1582.494828
4703	1582.376791
4704	1582.057055
4705	1581.191858
4706	1580.701064
4707	1579.455772
4708	1578.913184
4709	1578.743905
4710	1577.879155
4711	1576.468667
4712	1575.715892
4713	1575.498478
4714	1574.424273
4715	1574.282777
4716	1573.770078
4717	1573.039119
4718	1572.987861
4719	1571.92223
4720	1571.095374
4721	1570.943973
4722	1570.203986
4723	1570.104644
4724	1570.041327
4725	1569.661201
4726	1569.4936
4727	1568.355869
4728	1567.940413
4729	1567.289708
4730	1567.003512
4731	1565.954372
4732	1564.886182
4733	1564.774575
4734	1563.986912
4735	1563.098776
4736	1563.039696
4737	1562.545515
4738	1562.343642
4739	1561.593655
4740	1561.228132
4741	1560.912104
4742	1560.889933
4743	1559.989991
4744	1559.7673
4745	1559.246907
4746	1558.388193
4747	1558.348976
4748	1558.109598
4749	1557.230035
4750	1556.750552
4751	1556.719124
4752	1556.311423
4753	1555.538905
4754	1554.986896
4755	1554.888132
4756	1554.577373
4757	1554.116597
4758	1553.789105
4759	1553.016923
4760	1552.531788
4761	1551.10978
4762	1550.520877
4763	1549.690563
4764	1549.093328
4765	1548.109779
4766	1547.154485
4767	1547.093501
4768	1546.074024
4769	1545.267187
4770	1545.116707
4771	1544.825533
4772	1544.285029
4773	1543.337095
4774	1543.096704
